date_nr,XAU,XAG,XPT,CAD,EUR,JPY,GBP,CHF,AUD,HKD,NZD,KRW,MXN,xau_prc,xag_prc,xpt_prc,cad_prc,eur_prc,jpy_prc,gbp_prc,chf_prc,aud_prc,hkd_prc,nzd_prc,krw_prc,mxn_prc,btc_low,btc_high,btc_open,btc_close,btc_volume,btc_low_prc,btc_high_prc,btc_open_prc,btc_close_prc,btc_volume_prc,eth_low,eth_high,eth_open,eth_close,eth_volume,eth_low_prc,eth_high_prc,eth_open_prc,eth_close_prc,eth_volume_prc,ltc_low,ltc_high,ltc_open,ltc_close,ltc_volume,ltc_low_prc,ltc_high_prc,ltc_open_prc,ltc_close_prc,ltc_volume_prc
20150116,1277.5,16.92,1262.0,0.83431,1.1517,0.0085099,1.5131,1.17779,0.81937,0.12896,0.77774,9.2775E-4,0.06843,1.4694201747418585,-1.1682242990654164,0.3179650238473768,-0.4498377243222665,-0.681269403242499,-0.4503766786766951,-0.19787612954291364,5.403567177669779,-0.20704690221295674,-0.007753741180127162,-0.15149180917166832,0.08954386570577284,-0.15903354294634878,189.0,225.5,210.98,199.46,4.689999999999945,26.0,6.4130999009013285,9.891140163550174,-2.3308197042405205,124.16594543225148,,,,,,,,,,,,,,,,,,,,
20150119,1273.7,17.65,1264.0,0.8357,1.1622,0.0085074,1.5134,1.14182,0.82108,0.12898,0.77745,9.2679E-4,0.06826,-0.29745596868884183,4.314420803782487,0.15847860538827258,0.16660473924560443,0.9116957541026269,-0.02937754850234157,0.01982684554888567,-3.05402491106223,0.2086969256868068,0.015508684863539086,-0.03728752539409217,-0.1034761519805914,-0.24842905158556694,210.0,225.51,210.0,225.51,0.41000000000000003,12.903225806451612,7.385714285714282,0.0,21.241935483870964,305.940594059406,,,,,,,,,,,,,,,,,,,,
20150120,1288.8,17.8,1267.0,0.82747,1.1558,0.0084402,1.516,1.14249,0.81754,0.129,0.76922,9.1932E-4,0.068275,1.1855224935228004,0.8498583569405221,0.23734177215189875,-0.9848031590283546,-0.5506797453106146,-0.789900557161999,0.17179859918064858,0.058678250512335425,-0.4311394748380166,0.015506280043411572,-1.0585889767830676,-0.8060078334897969,0.021974802226781602,208.0,218.0,215.0,218.0,0.04,-0.9523809523809524,-3.330229258126022,2.380952380952381,-3.330229258126022,-90.2439024390244,,,,,,,,,,,,,,,,,,,,
20150121,1293.5,18.22,1285.0,0.80815,1.1583,0.0084855,1.5116,1.163,0.81009,0.12902,0.75763,9.229E-4,0.067901,0.364680322780885,2.359550561797742,1.420678768745067,-2.3348278487437613,0.21630039799274692,0.5367171394042778,-0.290237467018467,1.7952017085488738,-0.9112703965555284,0.015503875968986237,-1.5067210940953157,0.3894182656746397,-0.547784694251189,219.0,225.51,219.0,225.51,0.042353600000000005,5.288461538461538,3.4449541284403624,1.8604651162790697,3.4449541284403624,5.884000000000011,,,,,,,,,,,,,,,,,,,,
20150122,1295.8,18.08,1279.0,0.80834,1.1413,0.0084795,1.5051,1.15197,0.80972,0.129,0.75507,9.2393E-4,0.068475,0.17781213761112907,-0.7683863885839768,-0.4669260700389105,0.02351048691454711,-1.4676681343348117,-0.07070885628425898,-0.43000793860809405,-0.948409286328469,-0.04567393746373631,-0.01550147263989478,-0.337895806660244,0.11160472423880752,0.8453483748398274,216.59,257.73,245.5,226.32,4.359999999999971,-1.1004566210045645,14.287614739922855,12.100456621004566,0.35918584541705567,10194.284311132868,,,,,,,,,,,,,,,,,,,,
20150123,1294.8,18.23,1274.0,0.80626,1.1279,0.0084899,1.5021,1.14142,0.79344,0.12901,0.74756,9.2881E-4,0.068298,-0.07717240314863405,0.8296460176991269,-0.3909304143862392,-0.25731746542296197,-1.1740997108560483,0.12264874108143979,-0.19932230416584368,-0.9158224606543433,-2.0105715555994617,0.007751937984503876,-0.9946097712794862,0.5281785416644081,-0.25848849945235,215.0,235.0,230.0,235.0,0.18000100000000005,-0.7341059144004817,-8.81930702673341,-6.313645621181263,3.8352774832096177,-95.87153669724768,,,,,,,,,,,,,,,,,,,,
20150126,1281.2,17.83,1256.0,0.80574,1.1289,0.0084441,1.5088,1.1124,0.79333,0.12899,0.74248,9.2579E-4,0.068657,-1.05035526722273,-2.194185408667044,-1.4128728414442702,-0.06449532408899919,0.08866034222893093,-0.5394645402183813,0.44604220757605545,-2.542447127262536,-0.013863682193997591,-0.015502674211316953,-0.6795441168601816,-0.32514723140361906,0.5256376467832121,241.43,322.72,262.78,274.48,1094.0020865299996,-1.7858595720445798,25.93459767423712,5.9511329731473115,7.837975877106832,1101.4805270799347,,,,,,,,,,,,,,,,,,,,
20150127,1288.5,17.87,1262.0,0.80619,1.1369,0.0085053,1.5194,1.10561,0.79394,0.129,0.74605,9.2873E-4,0.068583,0.5697783328129843,0.22434099831745768,0.47770700636942676,0.05584928140590643,0.7086544423775363,0.7247664049454748,0.7025450689289612,-0.6103919453434082,0.07689107937428302,0.00775253895651601,0.48082103221635086,0.3175666187796364,-0.1077821635084416,244.03,278.47,274.73,263.67,901.2747466999964,1.0769167046348815,-13.71157659890927,4.547530253443964,-3.938356164383562,-17.616725068715695,,,,,,,,,,,,,,,,,,,,
20150128,1288.0,18.01,1257.0,0.80315,1.1341,0.0084893,1.5164,1.10393,0.7972,0.12899,0.74508,9.2121E-4,0.068083,-0.038804811796662786,0.7834359261331871,-0.39619651347068147,-0.3770823255063858,-0.24628375406807226,-0.18811799701363138,-0.19744636040543068,-0.1519523159160919,0.4106103735798726,-0.007751937984503876,-0.130018095301927,-0.8097078806542278,-0.7290436405523241,228.5,265.99,263.96,235.96,1576.3171375699867,-6.3639716428307995,-4.481631773620145,-3.9202125723437695,-10.50934880722115,74.89862479134666,,,,,,,,,,,,,,,,,,,,
20150129,1268.7,17.43,1233.0,0.79089,1.1308,0.0084546,1.5042,1.08368,0.7757,0.129,0.72588,9.0952E-4,0.067178,-1.4984472049689406,-3.2204330927262736,-1.9093078758949882,-1.5264894477992963,-0.2909796314258073,-0.4087498380314084,-0.8045370614613551,-1.834355439203582,-2.6969392875062814,0.00775253895651601,-2.5769044934772096,-1.2689831851586462,-1.3292598739773556,221.58,241.68,235.89,235.03,1716.727913229972,-3.0284463894967124,-9.139441332380917,-10.634186998030003,-0.3941345990845935,8.90752072114367,,,,,,,,,,,,,,,,,,,,
20150130,1260.2,16.92,1221.0,0.78635,1.129,0.0085162,1.5026,1.08563,0.77613,0.12898,0.7247,9.0509E-4,0.066627,-0.6699771419563332,-2.9259896729776136,-0.9732360097323601,-0.5740368445675111,-0.15917934205872158,0.7285974499089276,-0.10636883393166108,0.17994241842611455,0.05543380172747731,-0.015503875968986237,-0.16256130489887569,-0.4870701029114298,-0.820208996993057,227.99,244.57,235.0,229.07,1968.437504589994,2.892860366459065,1.1957960940086008,-0.3772945016745035,-2.535846487682427,14.662171531098245,,,,,,,,,,,,,,,,,,,,
20150202,1272.5,17.22,1223.0,0.79504,1.1336,0.0085228,1.5026,1.07934,0.78176,0.12898,0.73016,9.0873E-4,0.067189,0.9760355499127087,1.7730496453900542,0.16380016380016382,1.1051058688878967,0.40744021257749663,0.07749935417205682,0.0,-0.5793870839973222,0.7253939417365679,0.0,0.7534152062922617,0.40216994994972416,0.843501883620744,222.33,240.1,228.39,237.83,1747.3459715499598,4.872641509433969,2.8750160675264613,4.445054191247085,4.019419174247737,-13.518814233157912,,,,,,,,,,,,,,,,,,,,
20150203,1264.2,17.59,1228.0,0.80283,1.1461,0.00851,1.5128,1.08269,0.7736,0.12897,0.72928,9.1201E-4,0.067775,-0.6522593320235721,2.148664343786301,0.4088307440719542,0.9798249144697216,1.1026817219477731,-0.1501853850847176,0.6788233728204437,0.3103748587099491,-1.0437986082685293,-0.007753140021716546,-0.12052152952777362,0.36094329448791573,0.8721665748857749,225.32,243.9,237.01,228.72,1873.6560032099705,1.3448477488418031,1.5826738858808878,3.7742458076097924,-3.830467140394405,7.228679020444309,,,,,,,,,,,,,,,,,,,,
20150204,1268.5,17.39,1238.0,0.79681,1.1418,0.008502,1.5208,1.08231,0.77602,0.129,0.73697,9.1952E-4,0.067586,0.3401360544217651,-1.137009664582145,0.8143322475570033,-0.7498474147702533,-0.3751854113951637,-0.09400705052880214,0.5288207297726076,-0.03509776575010621,0.31282316442607144,0.023261223540359966,1.0544646774901236,0.8234558831591715,-0.2788638878642694,221.89,230.15,228.77,227.11,1994.6001065499504,-1.5222794248180396,-5.637556375563755,-3.4766465549976715,-0.7039174536551177,6.454979096097518,,,,,,,,,,,,,,,,,,,,
20150205,1259.2,17.0,1235.0,0.80502,1.1432,0.0085171,1.5292,1.0809,0.78007,0.129,0.73877,9.1934E-4,0.067799,-0.7331493890421722,-2.242668200115012,-0.24232633279483037,1.0303585547370062,0.12261341741111123,0.17760526934839485,0.5523408732246162,-0.13027690772515574,0.5218937656245971,0.0,0.24424332062363782,-0.019575430659464373,0.3151540259817194,215.3,228.88,227.11,216.75,1401.5322367199692,-2.9699400603902726,-0.5518140343254443,-0.7256196179568984,-4.561666152965529,-29.73367282406335,,,,,,,,,,,,,,,,,,,,
20150206,1241.0,17.22,1239.0,0.79853,1.133,0.0083926,1.5245,1.08321,0.78065,0.12899,0.73593,9.1112E-4,0.067021,-1.4453621346886947,1.2941176470588167,0.32388663967611336,-0.8061911505304211,-0.8922323303009085,-1.461765154806209,-0.30735024849594084,0.2137107965584267,0.07435230171650158,-0.007751937984503876,-0.38442275674432697,-0.8941196945634999,-1.1475095502883537,216.25,226.3,216.84,223.2,1426.4173610399719,0.4412447747329255,-1.1272282418734638,-4.522037779049804,2.9757785467127973,1.775565603702542,,,,,,,,,,,,,,,,,,,,
20150209,1238.5,16.97,1215.0,0.80334,1.1316,0.0084271,1.5216,1.07993,0.78117,0.12898,0.74149,9.1099E-4,0.067521,-0.201450443190975,-1.4518002322880372,-1.937046004842615,0.6023568306763794,-0.1235657546337218,0.411076424469173,-0.19022630370612678,-0.3028037038062748,0.06661115736886901,-0.007752538956494492,0.7555066378595803,-0.014268153481428012,0.7460348249056272,216.81,225.0,224.01,221.1,1848.922240979989,-1.4992503748125987,-2.736350667877064,-2.2473381043812206,-1.290236171257652,34.29481455436731,,,,,,,,,,,,,,,,,,,,
20150210,1234.5,16.8,1216.0,0.79821,1.1315,0.0083812,1.5251,1.07942,0.77801,0.12896,0.74114,9.0916E-4,0.066866,-0.3229713362939039,-1.0017678255745324,0.0823045267489712,-0.6385839121667138,-0.00883704489218708,-0.5446713578811188,0.23002103049420586,-0.0472252831202032,-0.4045214229937212,-0.015506280043433091,-0.04720225491914408,-0.20088036092602268,-0.970068571259316,215.1,222.0,221.13,220.87,1879.1538476799917,-0.7887090078870937,-1.3333333333333335,-1.2856568903173946,-0.1040253279059203,1.6350934630965832,,,,,,,,,,,,,,,,,,,,
20150211,1223.8,16.95,1200.0,0.79145,1.1295,0.0083102,1.523,1.0763,0.77127,0.12895,0.73803,9.0146E-4,0.066205,-0.8667476711219153,0.8928571428571344,-1.3157894736842104,-0.8468949274000561,-0.1767565178965976,-0.8471340619481684,-0.13769588879417682,-0.28904411628467247,-0.8663127723294004,-0.00775434243174802,-0.4196238227595403,-0.846935632891903,-0.9885442526844659,218.33,223.61,221.07,219.8,2408.0483854399336,1.5016271501627236,0.7252252252252314,-0.02713336046669483,-0.48444786526010464,28.14535586923425,,,,,,,,,,,,,,,,,,,,
20150212,1222.5,16.89,1204.0,0.80244,1.1408,0.0084256,1.5379,1.07711,0.77612,0.12894,0.74587,9.0756E-4,0.067148,-0.10622650759927721,-0.3539823008849482,0.33333333333333337,1.3885905616273997,1.0004426737494545,1.3886549060191076,0.9783322390019787,0.07525782774319217,0.6288329638129346,-0.007754943776665374,1.0622874408899463,0.6766800523595041,1.4243637187523592,218.05,224.61,219.96,222.89,2333.026412729988,-0.128246232766913,0.4472071910916327,-0.5021034061609377,1.4058234758871586,-3.115467827123402,,,,,,,,,,,,,,,,,,,,
20150213,1232.5,16.86,1201.0,0.80328,1.1407,0.0084264,1.5393,1.07398,0.77717,0.12894,0.74664,9.1011E-4,0.067226,0.81799591002045,-0.17761989342807066,-0.24916943521594684,0.10468072379242709,-0.008765778401121055,0.009494872768710277,0.09103322712789165,-0.2905924186016356,0.13528835747049364,0.0,0.10323514821616868,0.2809731587994221,0.11616131530350084,221.62,242.36,223.2,236.88,4504.94499208003,1.63723916532905,7.902586705845688,1.4729950900163578,6.276638700704387,93.09447023398995,,,,,,,,,,,,,,,,,,,,
20150217,1209.5,16.82,1192.0,0.80626,1.1395,0.0084012,1.5347,1.06982,0.78151,0.12888,0.75215,9.022E-4,0.067169,-1.866125760649087,-0.23724792408065923,-0.7493755203996669,0.3709789861567552,-0.10519856228632328,-0.2990600968385225,-0.2988371337620956,-0.387344270843027,0.558436378141206,-0.0465332712889751,0.7379727847423142,-0.8691257100789982,-0.08478862344924229,233.01,248.0,234.41,244.82,6351.199203870211,1.4851916376306606,2.904564315352697,-0.47974866264753147,4.400852878464816,89.07477830960295,,,,,,,,,,,,,,,,,,,,
20150218,1206.0,16.42,1172.0,0.80289,1.1341,0.0083902,1.5429,1.05861,0.77768,0.12889,0.75166,8.9763E-4,0.066832,-0.28937577511368334,-2.378121284185485,-1.6778523489932886,-0.4179793118845018,-0.4738920579201272,-0.13093367614149,0.5343063790968909,-1.0478398235217086,-0.49007690240687896,0.007759155803856301,-0.065146579804559,-0.5065395699401544,-0.5017195432416798,232.6,246.0,244.9,237.49,4002.8620244100857,-0.17595811338569015,-0.8064516129032258,4.475065056951499,-2.9940364349317803,-36.97470515535281,,,,,,,,,,,,,,,,,,,,
20150219,1209.5,16.73,1170.0,0.8009,1.1392,0.0084174,1.5449,1.05542,0.78088,0.1289,0.75413,8.9941E-4,0.066939,0.29021558872305137,1.8879415347137558,-0.17064846416382254,-0.2478546251665916,0.4496957940216808,0.32418774284283797,0.12962602890660457,-0.30133854771823676,0.4114803003806167,0.007758553805556866,0.3286060186786542,0.1982999676927079,0.16010294469714506,235.7,244.8,237.49,241.0,2526.010086669994,1.332760103181425,-0.48780487804877587,-3.025724785626785,1.4779569666091164,-36.89489991745943,,,,,,,,,,,,,,,,,,,,
20150220,1208.2,16.34,1166.0,0.79962,1.1371,0.0084279,1.5384,1.06133,0.78315,0.1289,0.75324,9.0037E-4,0.066384,-0.1074824307565072,-2.331141661685598,-0.3418803418803419,-0.159820202272437,-0.18433988764044862,0.12474160667189503,-0.4207392064211244,0.5599666483485325,0.2906976744186039,0.0,-0.11801678755651498,0.10673663846298535,-0.829113073096401,240.11,248.24,241.11,245.32,3092.3414752600206,1.871022486211296,1.4052287581699336,1.5242747063034252,1.7925311203319476,22.41999711634619,,,,,,,,,,,,,,,,,,,,
20150223,1204.5,16.2,1163.0,0.79491,1.1344,0.0084102,1.5463,1.05294,0.7806,0.12891,0.75358,9.0143E-4,0.066312,-0.30624068862771436,-0.8567931456548383,-0.2572898799313894,-0.5890297891498452,-0.2374461349045752,-0.21001673014630812,0.513520540821634,-0.7905175581581712,-0.325608121049614,0.007757951900705975,0.045138335723010854,0.11772937792242097,-0.10845986984816013,232.44,240.96,236.83,239.49,1875.5454209299837,-0.6751559695752553,-2.6227520711254724,-3.6179391176949314,1.123168517502004,-23.368903008377238,,,,,,,,,,,,,,,,,,,,
20150224,1192.5,16.32,1160.0,0.79346,1.1305,0.0083948,1.5433,1.0507,0.78069,0.12893,0.74545,9.0217E-4,0.06677,-0.9962640099626401,0.7407407407407469,-0.2579535683576956,-0.18241058736208518,-0.34379407616361196,-0.18311098428099787,-0.19401151134968078,-0.21273766786331794,0.011529592621065142,0.015514700178413037,-1.0788502879588209,0.08209178749319881,0.6906743877427919,235.8,241.27,239.49,239.87,1769.5549680999816,1.4455343314403777,0.12865205843293587,1.123168517502004,0.15867050816317818,-5.651180272533581,,,,,,,,,,,,,,,,,,,,
20150225,1204.8,16.51,1166.0,0.80522,1.1362,0.0084145,1.5497,1.05266,0.78968,0.12892,0.75465,9.0668E-4,0.067026,1.0314465408804994,1.1642156862745177,0.5172413793103449,1.4821163007587015,0.5042016806722722,0.23466908085959126,0.41469578176635674,0.18654230512990974,1.1515454277626271,-0.0077561467462826696,1.2341538667918837,0.49990578272387637,0.38340572113225435,235.94,240.99,239.87,238.19,1417.8261669999824,0.059372349448679536,-0.11605255522858254,0.15867050816317818,-0.7003793721599227,-19.876681280924537,,,,,,,,,,,,,,,,,,,,
20150226,1208.3,16.82,1181.0,0.80064,1.1211,0.0083747,1.5424,1.04812,0.78159,0.12895,0.75549,9.0793E-4,0.066902,0.2905046480743692,1.877649909145964,1.2864493996569468,-0.5687886540324418,-1.3289913747579751,-0.4729930477152482,-0.4710589146286432,-0.4312883552144081,-1.0244656063215531,0.02327024511325027,0.11130987875173283,0.13786561962324717,-0.18500283472085327,234.4,238.47,238.21,237.11,1906.6162843499724,-0.652708315673473,-1.0456865430100877,-0.692041522491348,-0.453419539023462,34.47461534612769,,,,,,,,,,,,,,,,,,,,
20150227,1214.0,16.53,1177.0,0.79949,1.1198,0.0083546,1.5439,1.05117,0.78086,0.12893,0.75552,9.0742E-4,0.066933,0.47173715136969674,-1.7241379310344775,-0.3386960203217612,-0.14363509192645688,-0.11595754170012298,-0.24000859732289306,0.09725103734440203,0.29099721405945855,-0.0933993526017488,-0.015509887553330748,0.003970932772104792,-0.056171731300871976,0.046336432393655265,236.64,259.0,237.21,254.42,5113.864838850005,0.9556313993173979,8.609049356313164,-0.419797657529071,7.300409092826103,168.21678178383377,,,,,,,,,,,,,,,,,,,,
20150302,1212.5,16.63,1185.0,0.79777,1.1189,0.0083287,1.5371,1.04667,0.7779,0.12895,0.75213,9.0706E-4,0.066701,-0.12355848434925865,0.604960677555946,0.6796941376380629,-0.2151371499330892,-0.08037149490979648,-0.3100088573959325,-0.44044303387525996,-0.42809440908701246,-0.3790692313602903,0.015512293492608395,-0.44869758576874264,-0.03967291882480333,-0.3466152719884212,257.88,279.58,260.29,276.77,3918.3618471901536,4.701583434835559,6.718070081685612,1.7831306456027964,6.351829080848437,57.288314303203016,,,,,,,,,,,,,,,,,,,,
20150303,1212.7,16.42,1186.0,0.80308,1.1212,0.0083681,1.539,1.04264,0.78397,0.12896,0.75698,9.115E-4,0.066945,0.016494845360828493,-1.262778111846045,0.08438818565400844,0.6656053749827691,0.20555903119134586,0.47306302304081316,0.1236093943139687,-0.38503062092158735,0.780305951921829,0.007754943776643849,0.6448353343172086,0.4894935285427621,0.3658116070223956,267.5,289.1,276.79,283.25,5141.848730970139,3.73041724833256,3.405107661492252,6.339083330131776,2.341294215413527,31.22444867253248,,,,,,,,,,,,,,,,,,,,
20150304,1199.5,16.32,1178.0,0.80386,1.1069,0.0083521,1.5265,1.03714,0.78199,0.12895,0.75828,9.0756E-4,0.066294,-1.088480250680304,-0.6090133982947711,-0.6745362563237773,0.09712606465109365,-1.2754191937210113,-0.1912023039877677,-0.8122157244964234,-0.5275070973682249,-0.25256068472007626,-0.00775434243174802,0.1717350524452387,-0.4322545255074075,-0.9724400627380667,268.0,287.0,283.09,273.36,3696.13746930006,0.1869158878504673,-0.7263922518159884,2.2760937895155005,-3.4916151809355647,-28.11656540890321,,,,,,,,,,,,,,,,,,,,
20150305,1202.0,16.19,1186.0,0.80115,1.1005,0.008316,1.5228,1.027,0.77616,0.12893,0.74643,9.0851E-4,0.065855,0.20842017507294708,-0.7965686274509742,0.6791171477079796,-0.3371233796929801,-0.5781913451982981,-0.4322266256390487,-0.24238453979692348,-0.9776886437703722,-0.7455338303558872,-0.015509887553330748,-1.562747270137669,0.10467627484684165,-0.6622017075451908,263.16,281.09,273.38,276.53,2619.803595860018,-1.8059701492537221,-2.059233449477361,-3.430004592179159,1.1596429616622617,-29.120504374634848,,,,,,,,,,,,,,,,,,,,
20150306,1175.8,15.99,1166.0,0.79264,1.0854,0.0082673,1.5063,1.01546,0.77108,0.12893,0.73636,8.9886E-4,0.064719,-2.179700499168057,-1.235330450895621,-1.6863406408094435,-1.0622230543593605,-1.3721035892776112,-0.5856180856180914,-1.0835303388494852,-1.1236611489775934,-0.6545042259327939,0.0,-1.3490883271036833,-1.062178732209875,-1.7250018981094801,269.79,279.83,276.54,273.23,2454.976467580051,2.519379844961238,-0.4482550072930346,1.1559002121589088,-1.1933605757060552,-6.291583404971172,,,,,,,,,,,,,,,,,,,,
20150309,1168.5,15.92,1152.0,0.79378,1.0845,0.0082553,1.5096,1.01278,0.77139,0.12886,0.73591,8.9617E-4,0.064669,-0.620853886715424,-0.43777360850531755,-1.2006861063464835,0.14382317319338286,-0.08291873963514843,-0.14515016994665558,0.21907986456881634,-0.26391979989364583,0.0402033511438544,-0.054293027224064795,-0.0611114128958745,-0.29926796164030783,-0.07725706515860024,275.08,294.42,275.47,290.19,3319.1863146501714,1.028353165858679,5.61015854795898,-0.5020588022827372,5.335946858325162,187.27317001787515,,,,,,,,,,,,,,,,,,,,
20150310,1162.0,15.78,1139.0,0.79158,1.0707,0.0082482,1.5085,1.00024,0.76356,0.12886,0.72707,8.8973E-4,0.064173,-0.5562687205819427,-0.8793969849246267,-1.128472222222222,-0.27715487918568,-1.272475795297375,-0.08600535413612428,-0.07286698463169719,-1.2381761093228534,-1.0150507525376273,0.0,-1.2012338465301409,-0.7186136558911722,-0.7669826346472193,289.99,299.41,290.2,293.47,4239.873196070125,5.420241384324569,1.694857686298488,5.34722474316621,1.1302939453461627,27.738330848022624,,,,,,,,,,,,,,,,,,,,
20150311,1150.0,15.64,1123.0,0.78345,1.0574,0.0082263,1.4944,0.99263,0.75807,0.12879,0.72164,8.8295E-4,0.064674,-1.0327022375215147,-0.8871989860582941,-1.404741000877963,-1.0270598044417458,-1.2421780143831223,-0.26551247544918943,-0.9347033476963872,-0.760817403823083,-0.7190004714757183,-0.054322520564965456,-0.7468331797488613,-0.7620289301248768,0.7807021644616918,291.21,297.8,293.46,296.98,1800.2901717399934,0.42070416221247986,-0.5377241909087919,1.1233631977946212,1.1960336661328212,-57.539056276290154,,,,,,,,,,,,,,,,,,,,
